"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"card_requirement_event_unit_spawns_archerprojectile";"Lass deine <span class=""cardname"">§card_name_archer_plural</span> <span class=""questcount"">%d</span> Pfeile abfeuern.";"Let your <span class=""cardname"">§card_name_archer_plural</span> fire <span class=""questcount"">%d</span> arrows.";"Laissez vos <span class=""cardname"">§card_name_archer_plural</span> tirer <span class=""questcount"">%d</span> flèches.";"Deixa os teus <span class=""cardname"">§card_name_archer_plural</span> soltar <span class=""questcount"">%d</span> flechas.";"Пусть ваши <span class=""cardname"">§card_name_archer_plural</span> выпустят <span class=""questcount"">%d</span> стрел.";"Deja que <span class=""cardname"">§card_name_archer_plural</span> dispare <span class=""questcount"">%d</span> flechas.";"Fai in modo che il tuo <span class=""cardname"">§card_name_archer_plural</span> scagli <span class=""questcount"">%d</span> frecce.";"";"";"";"Pozwól swoim jednostkom <span class=""cardname"">§card_name_archer_plural</span> wystrzelić <span class=""questcount"">%d</span> strzał.";"Anna <span class=""cardname"">jousiampujiesi</span> ampua <span class=""questcount"">%d</span> nuolta.";"Permita que seus <span class=""cardname"">Arqueiros</span> disparem <span class=""questcount"">%d</span> flechas.";"<span class=""cardname"">§card_name_archer_plural</span> kullanarak <span class=""questcount"">%d</span> ok at.";"";"Nechej <span class=""cardname"">§card_name_archer_plural</span> vystřelit <span class=""questcount"">%d</span> šípů.";"Άσε τους <span class=""cardname"">§card_name_archer_plural</span> να ρίξουν <span class=""questcount"">%d</span> βέλη.";"";"";"Lasa-ti <span class=""cardname"">§nume_card_arcaș_plural</span> foc <span class=""questcount"">%d</span> săgeți.";"Deja que tu <span class=""cardname"">§card_name_archer_plural</span> dispare <span class=""questcount"">%d</span> flechas.";"Нехай ваші <span class=""cardname"">§card_name_archer_plural</span> випустять <span class=""questcount"">%d</span> стріл.";"";"";"讓你的 <span class=""cardname"">§card_name_archer_plural</span> 發射 <span class=""questcount"">%d</span> 支箭。";"";"<span class=""cardname"">§card_name_archer_plural</span>로 화살 <span class=""questcount"">%d</span>번 쏘기.";"";""
"card_requirement_event_unit_spawns_building";"Beschwöre <span class=""questcount"">%0:d</span> Gebäude.";"Summon <span class=""questcount"">%0:d</span> buildings.";"Invoquez <span class=""questcount"">%0:d</span> batîments.";"Convoca <span class=""questcount"">%0:d</span> estruturas.";"Призовите <span class=""questcount"">%0:d</span> зданий.";"Invocar <span class=""questcount"">%0:d</span> edificios.";"Evoca <span class=""questcount"">%0:d</span> strutture.";"";"";"";"Wezwij <span class=""questcount"">%0:d</span> budynek.";"";"Invoque <span class=""questcount"">%0:d</span> estruturas.";"<span class=""questcount"">%0:d</span> bina çağır.";"";"Vyvolej <span class=""questcount"">%0:d</span> budov.";"Επιστράτευσε <span class=""questcount"">%0:d</span> κτίρια.";"";"";"Convocă <span class=""questcount"">%0:d</span> clădiri.";"Invoca <span class=""questcount"">%0:d</span> edificios.";"Виробіть <span class=""questcount"">%0:d</span> будівель.";"";"";"招換 <span class=""questcount"">%0:d</span> 棟建築。";"";"건물 <span class=""questcount"">%0:d</span>번 소환.";"";""
"card_requirement_event_unit_spawns_monk";"Beschwöre <span class=""questcount"">%d</span> <span class=""cardname"">§card_name_monk_plural</span>.";"Summon <span class=""questcount"">%d</span> <span class=""cardname"">§card_name_monk_plural</span>.";"Invoquez <span class=""questcount"">%d</span> <span class=""cardname"">§card_name_monk_plural</span>.";"Convoca <span class=""questcount"">%d</span> <span class=""cardname"">§card_name_monk_plural</span>.";"Призовите <span class=""questcount"">%d</span> <span class=""cardname"">§card_name_monk_plural</span>.";"Invoca <span class=""questcount"">%d</span> <span class=""cardname"">§card_name_monk_plural</span>.";"Evoca <span class=""questcount"">%d</span> <span class=""cardname"">§card_name_monk_plural</span>.";"";"";"";"Przywołaj jednostkę <span class=""cardname"">§card_name_monk_plural</span> <span class=""questcount"">%d</span> razy.";"Kutsu <span class=""questcount"">%d</span> <span class=""cardname"">munkkia</span>.";"Invoque <span class=""questcount"">%d</span> <span class=""cardname"">Monges</span>.";"<span class=""questcount"">%d</span> defa <span class=""cardname"">§card_name_monk_plural</span> çağır.";"";"Vyvolej <span class=""questcount"">%d</span> <span class=""cardname"">§card_name_monk_plural</span>.";"Επιστράτευσε <span class=""questcount"">%d</span> φορές τους <span class=""cardname"">Μοναχούς</span>.";"";"";"Convocă <span class=""questcount"">%d</span> <span class=""cardname"">§nume_card_călugăr_plural</span>.";"Invoca a <span class=""questcount"">%d</span> <span class=""cardname"">§card_name_monk_plural</span>.";"Виробіть <span class=""questcount"">%d</span> <span class=""cardname"">§card_name_monk_plural</span>.";"";"";"召喚 <span class=""questcount"">%d</span> 個 <span class=""cardname"">§card_name_monk_plural</span>。";"";"<span class=""cardname"">§card_name_monk_plural</span>를 <span class=""questcount"">%d</span>번 소환.";"";""
"card_requirement_event_unit_spawns_sapling";"Beschwöre <span class=""questcount"">%d</span> <span class=""sapling"">§card_name_sapling_plural</span>.";"Summon <span class=""questcount"">%d</span> <span class=""sapling"">§card_name_sapling_plural</span>.";"Invoquez <span class=""questcount"">%d</span> <span class=""sapling"">§card_name_sapling_plural</span>.";"Convoca <span class=""questcount"">%d</span> <span class=""sapling"">§card_name_sapling_plural</span>.";"Призовите <span class=""questcount"">%d</span> <span class=""sapling"">§card_name_sapling_plural</span>.";"Invoca <span class=""questcount"">%d</span> <span class=""sapling"">§card_name_sapling_plural</span>.";"Evoca <span class=""questcount"">%d</span> <span class=""sapling"">§card_name_sapling_plural</span>.";"";"";"";"Przywołaj jednostkę <span class=""sapling"">§card_name_sapling_plural</span> <span class=""questcount"">%d</span> razy.";"Kutsu <span class=""questcount"">%d</span> <span class=""sapling"">taimea</span>.";"Invoque <span class=""questcount"">%d</span> <span class=""sapling"">Plantídeos</span>.";"<span class=""questcount"">%d</span> defa <span class=""sapling"">§card_name_sapling_plural</span> çağır.";"";"Vyvolej <span class=""questcount"">%d</span> <span class=""sapling"">§card_name_sapling_plural</span>.";"Επιστράτευσε <span class=""questcount"">%d</span> <span class=""sapling"">§card_name_sapling_plural</span>.";"";"";"Convocă <span class=""questcount"">%d</span> <span class=""sapling"">§nume_card_puiet_plural</span>.";"Invoca <span class=""questcount"">%d</span> <span class=""sapling"">§card_name_sapling_plural</span>.";"Виробіть <span class=""questcount"">%d</span> <span class=""sapling"">§card_name_sapling_plural</span>.";"";"";"召喚 <span class=""questcount"">%d</span> 個 <span class=""sapling"">§card_name_sapling_plural</span>。";"";"<span class=""sapling"">§card_name_sapling_plural</span>을 <span class=""questcount"">%d</span>번 소환.";"";""
"card_requirement_event_wela_dealt_damage_";"Lass deine Einheiten <span class=""questcount"">%d</span> Schaden verursachen während sie <span class=""abilityname"">%s</span> haben.";"Let your units deal <span class=""questcount"">%d</span> damage while having <span class=""abilityname"">%s</span>.";"Laissez vos unités infliger <span class=""questcount"">%d</span> de dégâts en ayant <span class=""abilityname"">%s</span>.";"Deixa as tuas unidades causarem <span class=""questcount"">%d</span> dano enquanto têm <span class=""abilityname"">%s</span>.";"Пусть ваши юниты нанесут <span class=""questcount"">%d</span> урона, имея <span class=""abilityname"">%s</span>.";"Deja que tus unidades hagan <span class=""questcount"">%d</span> de daño cuando tienen <span class=""abilityname"">%s</span>.";"Fai in modo che le tue unità infliggano <span class=""questcount"">%d</span> danni mentre hanno <span class=""abilityname"">%s</span>.";"";"";"";"Pozwól swoim jednostkom zadać <span class=""questcount"">%d</span> obrażeń pod wpływem umiejętności <span class=""abilityname"">%s</span>.";"Anna yksiköittesi tehdä <span class=""questcount"">%d</span> vahinkoa samalla kuin kyky <span class=""abilityname"">%s</span> vaikuttaa niihin.";"Deixe suas unidades causarem <span class=""questcount"">%d</span> de dano enquanto estão utilizando <span class=""abilityname"">%s</span>.";"Birliklerin <span class=""abilityname"">%s</span> yeteneğine sahipken <span class=""questcount"">%d</span> hasar vursun.";"";"Nech jednotky dát <span class=""questcount"">%d</span> poškození pod efektem <span class=""abilityname"">%s</span>.";"Άσε τις μονάδες σου να προκαλέσουν ζημιά <span class=""questcount"">%d</span>, όσο χρησιμοποιείς την ικανότητα <span class=""abilityname"">%s</span>.";"";"";"Lasa unitatile sa ocupe <span class=""questcount"">%d</span> daune in timp ce au <span class=""abilityname"">%s</span>.";"Deja que tus unidades infligan <span class=""questcount"">%d</span> de daño teniendo <span class=""abilityname"">%s</span>.";"Нехай ваші юніти завдадуть <span class=""questcount"">%d</span> шкоди, маючи <span class=""abilityname"">%s</span>.";"";"";"讓你的單位在受到 <span class=""abilityname"">%s</span> 技能下造成 <span class=""questcount"">%d</span> 點的傷害。";"";"<span class=""abilityname"">%s</span>을(를) 사용 중에 유닛으로 <span class=""questcount"">%d</span>의 피해 가하기.";"";""
"card_requirement_event_wela_dealt_damage_antiair";"Lass deine Einheiten und Gebäude mit <span class=""abilityname"">%1:s</span> <span class=""keyword"">fliegenden</span> oder <span class=""keyword"">monumentalen</span> Zielen <span class=""questcount"">%0:d</span> Schaden zufügen.";"Let your units and buildings with <span class=""abilityname"">%1:s</span> deal <span class=""questcount"">%0:d</span> damage to <span class=""highlight"">flying</span> or <span class=""highlight"">monumental</span> targets.";"Laissez vos unités et batîments avec <span class=""abilityname"">%1:s</span> infliger <span class=""questcount"">%0:d</span> dégâts aux cibles <span class=""keyword"">volantes</span> ou <span class=""keyword"">monumentales</span>.";"";"Пусть ваши войска и строения <span class=""abilityname"">%1:s</span> нанесут <span class=""questcount"">%0:d</span> урон <span class=""highlight"">по летающим</span> или <span class=""highlight"">по земным</span> целям.";"Deje que sus unidades y edificios con <span class=""abilityname"">%1:s</span> inflijan <span class=""questcount"">%0:d</span> daño a <span class=""highlight"">volador</span> o <span class=""highlight"">objetivos monumentales</span>.";"Fai in modo che le tue unità e strutture con <span class=""abilityname"">%1:s</span> infliggano <span class=""questcount"">%0:d</span> danni a bersagli <span class=""keyword"">volanti</span> o <span class=""keyword"">monumentali</span>.";"";"";"";"Pozwala twoim jednostkom i budynkom z <span class=""abilityname"">%1:s</span> zadać<span class=""questcount"">%0:d</span> obrażenia <span class=""highlight"">latającym</span> lub<span class=""highlight"">monumentalnym</span> celom.";"";"Permita que suas unidades e estruturas com <span class=""abilityname"">%1:s</span> cause <span class=""questcount"">%0:d</span> de dano em alvos <span class=""highlight"">voadores</span> ou <span class=""highlight"">monumentais</span>.";"<span class=""abilityname"">%1:s</span> yeteneğine sahip birimlerin veya binaların <span class=""keyword"">uçan</span> veya <span class=""keyword"">anıtsal</span> hedeflere <span class=""questcount"">%0:d</span> hasar versin.";"";"Nech jednotky a budovy <span class=""abilityname"">%1:s</span> dát <span class=""questcount"">%0:d</span> poškození <span class=""keyword"">létajícím</span> nebo <span class=""keyword"">monuentům</span>.";"Άσε τις μονάδες και τα κτίριά σου με την ικανότητα <span class=""abilityname"">%1:s</span> να προκαλέσουν ζημιά <span class=""questcount"">%0:d</span> σε <span class=""keyword"">ιπτάμενους</span> ή <span class=""keyword"">μνημειώδεις</span> στόχους.";"";"";"Lăsa unitățile și clădirile cu <span class=""abilityname"">%1:s</span> dă <span class=""questcount"">%0:d</span> daune pentru <span class=""highlight"">zbor</span> sau <span class=""highlight"">obiective </span>monumentale.";"Deja que tus unidades y edificios que tengan <span class=""abilityname"">%1:s</span> inflijan <span class=""questcount"">%0:d</span> de daño a objetivos <span class=""highlight"">volandores</span> o <span class=""highlight"">monumentales</span>.";"Нехай ваші юніти і будівлі з <span class=""abilityname"">%1:s</span> завдадуть <span class=""questcount"">%0:d</span> шкоди <span class=""highlight"">літаючим</span> або <span class=""highlight"">монументальним</span> цілям.";"";"";"讓你的單位和建築物在受到 <span class=""abilityname"">%1:s</span> 技能下對 <span class=""highlight"">飛行</span> 或是 <span class=""highlight"">巨大化</span> 目標造成 <span class=""questcount"">%0:d</span> 點的傷害。";"";"<span class=""abilityname"">%1:s</span>에 영향받은 유닛과 건물로 <span class=""highlight"">비행</span> 및 <span class=""highlight"">거대</span> 목표에 <span class=""questcount"">%0:d</span>의 피해 가하기.";"";""
"card_requirement_event_wela_dealt_damage_buildingtobasebuilding";"Lass deine <span class=""keyword"">Gebäude</span> <span class=""keyword"">Basisgebäuden</span> insgesamt <span class=""questcount"">%d</span> Schaden zufügen.";"Let your <span class=""highlight"">buildings</span> deal <span class=""questcount"">%d</span> damage to <span class=""highlight"">base buildings</span>.";"Laissez vos <span class=""keyword"">batîments</span> infliger <span class=""questcount"">%d</span> dégâts aux <span class=""keyword"">batîments de base</span>.";"";"Пусть ваши <span class=""highlight"">строения</span> нанесут <span class=""questcount"">%d</span> урона <span class=""highlight"">строениям базы</span>.";"Permita que sus <span class=""highlight"">edificios</span> inflijan <span class=""questcount"">%d</span> daño a <span class=""highlight"">edificios base</span>.";"Fai in modo che le tue <span class=""keyword"">strutture</span> infliggano <span class=""questcount"">%d</span> danni a <span class=""keyword"">strutture base</span>.";"";"";"";"Pozwala twoim<span class=""highlight"">budynkom</span> zadawać <span class=""questcount"">%d</span> obrażenia <span class=""highlight"">bazowym budynkom</span>.";"";"Permita que as <span class=""highlight"">estruturas</span> causem <span class=""questcount"">%d</span> dano para <span class=""highlight"">estruturas base</span>.";"<span class=""keyword"">Binaların</span> <span class=""keyword"">ana binalara</span> <span class=""questcount"">%0:d</span> hasar versin.";"";"Nechej <span class=""keyword"">budovy</span> dát <span class=""questcount"">%d</span> poškození <span class=""keyword"">opevněním a základně</span>.";"Άσε τα <span class=""keyword"">κτίριά</span> σου να προκαλέσουν ζημιά <span class=""questcount"">%d</span> σε <span class=""keyword"">βασικά κτίρια</span>.";"";"";"Lasa-ti <span class=""highlight"">clădirile</span> să dea <span class=""questcount"">%d</span> daune <span class=""highlight"">clădiri de bază</span>.";"Deja que tus <span class=""highlight"">edificios</span> causen <span class=""questcount"">%d</span> daño a <span class=""highlight"">edificios base</span>.";"Нехай ваші <span class=""highlight"">будівлі</span> завдадуть <span class=""questcount"">%d</span> шкоди <span class=""highlight"">базовим будівлям</span>.";"";"";"讓你的 <span class=""highlight"">建築物</span> 對 <span class=""highlight"">基地建築物</span> 造成 <span class=""questcount"">%d</span> 點傷害。";"";"<span class=""highlight"">건물</span>로 <span class=""highlight"">기본 건물</span>에 <span class=""questcount"">%d</span>의 피해 가하기.";"";""
"card_requirement_event_wela_dealt_damage_enchantedstrength";"Lass deine Einheiten <span class=""questcount"">%d</span> Schaden verursachen während sie vom <span class=""cardname"">§card_name_heartoftheforest</span> <span class=""enchantment"">verzaubert</span> sind.";"Let your units deal <span class=""questcount"">%d</span> damage while being <span class=""enchantment"">enchanted</span> by <span class=""cardname"">§card_name_heartoftheforest</span>.";"Laissez vos unités infliger <span class=""questcount"">%d</span> de dégâts tout en étant <span class=""enchantment"">enchantées</span> par <span class=""cardname"">§card_name_heartoftheforest</span>.";"";"Пусть ваши юниты нанесут <span class=""questcount"">%d</span> урона, будучи <span class=""enchantment"">заколдованными</span> - <span class=""cardname"">§card_name_heartoftheforest</span>.";"Deja que tus unidades hagan <span class=""questcount"">%d</span> de daño al estar <span class=""enchantment"">enchanted</span> por <span class=""cardname"">§card_name_heartoftheforest</span>.";"Fai in modo che le tue unità infliggano <span class=""questcount"">%d</span> danni mentre sono <span class=""enchantment"">incantate</span> da <span class=""cardname"">§card_name_heartoftheforest</span>.";"";"";"";"Pozwól swoim jednostkom zadać <span class=""questcount"">%d</span> obrażeń pod wpływem <span class=""enchantment"">zaczarowania</span> nałożonego przez <span class=""cardname"">§card_name_heartoftheforest</span>.";"Tee lähitaisteluyksiköilläsi <span class=""questcount"">%d</span> vahinkoa niiden ollessa <span class=""cardname"">§card_name_heartoftheforest</span>-loitsun <span class=""enchantment"">voimistamana</span>.";"Deixe suas unidades causarem <span class=""questcount"">%d</span> dano enquanto levam estão <span class=""enchantment"">encantadas</span> com o <span class=""cardname"">Coração da Floresta</span>.";"Birliklerin <span class=""cardname"">§card_name_heartoftheforest</span> ile <span class=""enchantment"">güçlendirilmiş</span> iken <span class=""questcount"">%d</span> hasar vursun.";"";"Nech tvé jednotky dát <span class=""questcount"">%d</span> poškození pod efektem <span class=""enchantment"">enchantu</span> od <span class=""cardname"">§card_name_heartoftheforest</span>.";"Άσε τις μονάδες σου να προκαλέσουν ζημιά <span class=""questcount"">%d</span>, όσο είσαι <span class=""enchantment"">μαγεμένος</span> από την <span class=""cardname"">§card_name_heartoftheforest</span>.";"";"";"Lăsați unitățile să dea <span class=""questcount"">%d</span> daune în timp ce sunteți <span class=""enchantment"">fermecati</span> de <span class=""cardname"">§nume_card_inimapadurii</span>.";"Deja que tus unidades infligan <span class=""questcount"">%d</span> de daño al ser <span class=""enchantment"">encantados</span> por <span class=""cardname"">§card_name_heartoftheforest</span>.";"Нехай ваші юніти завдадуть <span class=""questcount"">%d</span> шкоди, будучи <span class=""enchantment"">зачаклованими</span> - <span class=""cardname"">§card_name_heartoftheforest</span>.";"";"";"讓你的單位在被 <span class=""cardname"">§card_name_heartoftheforest</span> 單位 <span class=""enchantment"">增強</span> 的狀態下造成 <span class=""questcount"">%d</span> 傷害。";"";"<span class=""cardname"">§card_name_heartoftheforest</span>에 <span class=""enchantment"">마법 부여</span>된 상태에서 유닛으로 <span class=""questcount"">%d</span>의 피해 가하기.";"";""
"card_requirement_event_wela_dealt_damage_frenzyheal";"Lass deine Nahkampfeinheiten durch <span class=""cardname"">§card_name_frenzy</span> <span class=""questcount"">%d</span> Leben wiederherstellen.";"Let your melee units recover <span class=""questcount"">%d</span> health by <span class=""cardname"">§card_name_frenzy</span>.";"Laissez vos unités de mêlée récupérer <span class=""questcount"">%d</span> santé grâce à <span class=""cardname"">§card_name_frenzy</span>.";"";"Пусть ваши юниты ближнего боя восстановят <span class=""questcount"">%d</span> здоровья благодаря <span class=""cardname"">§card_name_frenzy</span>.";"Deja que tus unidades de cuerpo a cuerpo recuperen <span class=""questcount"">%d</span> de vida por <span class=""cardname"">§card_name_frenzy</span>";"Fai in modo che le tue unità corpo a corpo recuperino <span class=""questcount"">%d</span> di salute da <span class=""cardname"">§card_name_frenzy</span>.";"";"";"";"Pozwól swoim jednostkom odzyskać <span class=""questcount"">%d</span> punktów zdrowia poprzez <span class=""cardname"">§card_name_frenzy</span>.";"Palauta lähitaisteluyksiköillesi <span class=""questcount"">%d</span> terveyttä <span class=""cardname"">§card_name_frenzy</span>-loitsun avulla.";"Deixe suas unidades corpo-a-corpo recuperarem <span class=""questcount"">%d</span> de vida com <span class=""cardname"">Frenesi</span>.";"<span class=""cardname"">§card_name_frenzy</span> kartını kullanarak birliklerinin canını <span class=""questcount"">%d</span> yenile.";"";"Nech jednotky na blízko obnovit <span class=""questcount"">%d</span> životů efektem <span class=""cardname"">§card_name_frenzy</span>.";"Άσε τις συσταδόν μαχόμενες μονάδες σου να αναρρώσουν <span class=""questcount"">%d</span> της υγείας τους με την κάρτα <span class=""cardname"">§card_name_frenzy</span>.";"";"";"";"Deja que tus unidades cuerpo a cuerpo recuperen <span class=""questcount"">%d</span> de salud en <span class=""cardname"">§card_name_frenzy</span>.";"Нехай ваші юніти ближнього бою відновлять <span class=""questcount"">%d</span> здоров'я завдяки <span class=""cardname"">§card_name_frenzy</span>.";"";"";"讓你的近戰單位用 <span class=""cardname"">§card_name_frenzy</span> 技能回復 <span class=""questcount"">%d</span> 點生命值。";"";"<span class=""cardname"">§card_name_frenzy</span>으로 유닛의 체력을 <span class=""questcount"">%d</span>만큼 회복.";"";""
"card_requirement_event_wela_dealt_damage_monumentoflightheal";"Heile <span class=""questcount"">%d</span> Leben mit deinen <span class=""cardname"">§card_name_monumentoflight_plural</span>.";"Heal <span class=""questcount"">%d</span> health by your <span class=""cardname"">§card_name_monumentoflight_plural</span>.";"Soignez <span class=""questcount"">%d</span> santé grâce à vos <span class=""cardname"">§card_name_monumentoflight_plural</span>.";"";"Восстановите <span class=""questcount"">%d</span> здоровье вашими <span class=""cardname"">§card_name_monumentoflight_plural</span>.";"Cura <span class=""questcount"">%d</span> de vida por tu <span class=""cardname"">§card_name_monumentoflight_plural</span>.";"Cura <span class=""questcount"">%d</span> salute grazie al tuo <span class=""cardname"">§card_name_monumentoflight_plural</span>.";"";"";"";"Ulecz <span class=""questcount"">%d</span> punktów zdrowia używając karty <span class=""cardname"">§card_name_monumentoflight_plural</span>.";"Paranna <span class=""questcount"">%d</span> terveyttä <span class=""cardname"">§card_name_monumentoflight_plural</span> -rakennuksella.";"Cure <span class=""questcount"">%d</span> com a carta <span class=""cardname"">Momento de Luz</span>.";"<span class=""cardname"">§card_name_monumentoflight_plural</span> kullanarak birliklerinin canını <span class=""questcount"">%d</span> doldur.";"";"Přidej <span class=""questcount"">%d</span> životů jednotkám využitím <span class=""cardname"">§card_name_monumentoflight_plural</span>.";"Θεράπευσε <span class=""questcount"">%d</span> της υγείας με τα <span class=""cardname"">§card_name_monumentoflight_plural</span>.";"";"";"";"Cura <span class=""questcount"">%d</span> puntos de salud por tu <span class=""cardname"">§card_name_monumentoflight_plural</span>.";"Відновіть <span class=""questcount"">%d</span> здоров'я вашими <span class=""cardname"">§card_name_monumentoflight_plural</span>.";"";"";"用你的 <span class=""cardname"">§card_name_monumentoflight_plural</span> 治療回復 <span class=""questcount"">%d</span> 點生命值。";"";"<span class=""cardname"">§card_name_monumentoflight_plural</span>(으)로 <span class=""questcount"">%d</span>의 체력 회복.";"";""
"card_requirement_event_wela_dealt_damage_rangeupgrade";"Lass deine Einheiten <span class=""questcount"">%d</span> Schaden austeilen während sie unter dem Effekt <span class=""abilityname"">§unitability_name_rangeaura</span> vom <span class=""cardname"">§card_name_observerdrone</span> stehen.";"Let your units deal <span class=""questcount"">%d</span> damage while being affected by <span class=""abilityname"">§unitability_name_rangeaura</span> of <span class=""cardname"">§card_name_observerdrone</span>.";"Laissez vos unités infliger <span class=""questcount"">%d</span> dégâts en étant affecté par l'<span class=""abilityname"">§unitability_name_rangeaura</span> du <span class=""cardname"">§card_name_observerdrone</span>.";"";"Пусть ваши юниты нанесут <span class=""questcount"">%d</span> урона под эффектом <span class=""abilityname"">§unitability_name_rangeaura</span> от <span class=""cardname"">§card_name_observerdrone</span>.";"Deje que sus unidades inflijan <span class=""questcount"">%d</span> daños mientras se ven afectadas por <span class=""abilityname"">§unitable_name_rangeaura</span> de <span class=""cardname"">§card_name_observerdrone</span>.";"Fai in modo che le tue unità infliggano <span class=""questcount"">%d</span> danni mentre sono sotto l'effetto del <span class=""abilityname"">§unitability_name_rangeaura</span> del <span class=""cardname"">§card_name_observerdrone</span>.";"";"";"";"Pozwala twoim jednostkom zadać <span class=""questcount"">%d</span> obrażeń podczas gdy są pod wpłyem <span class=""abilityname"">§unitability_name_rangeaura</span> <span class=""cardname"">§card_name_observerdrone</span>.";"";"Deixe suas unidades causarem <span class=""questcount"">%d</span> de dano ebqyabti estão afetadas pelo <span class=""abilityname"">§unitability_name_rangeaura</span> do <span class=""cardname"">§card_name_observerdrone</span>.";"<span class=""cardname"">§card_name_observerdrone</span> biriminin <span class=""abilityname"">§unitability_name_rangeaura</span> yeteneğinin etkisindeki birimlerin <span class=""questcount"">%0:d</span> hasar vursun.";"";"Nechej své jednotky dát <span class=""questcount"">%d</span> poškození pod efektem <span class=""abilityname"">§unitability_name_rangeaura</span> of <span class=""cardname"">§card_name_observerdrone</span>.";"Άσε τις μονάδες να προκαλέσουν ζημιά <span class=""questcount"">%d</span>, όσο επηρεάζονται από το <span class=""abilityname"">§unitability_name_rangeaura</span> του <span class=""cardname"">Ρομποσκοπευτή</span>.";"";"";"";"Deja que tus unidades infligan <span class=""questcount"">%d</span> de daño mientras se ven afectados por <span class=""abilityname"">§unitability_name_rangeaura</span> de <span class=""cardname"">§card_name_observerdrone</span>.";"Нехай ваші юніти завдадуть <span class=""questcount"">%d</span> пошкодження під час впливу <span class=""abilityname"">§unitability_name_rangeaura</span> від <span class=""cardname"">§card_name_observerdrone</span>.";"";"";"讓你的單位在被 <span class=""cardname"">§card_name_observerdrone</span> 所施展的 <span class=""abilityname"">§unitability_name_rangeaura</span> 技能影響下，造成 <span class=""questcount"">%d</span> 點傷害。";"";"<span class=""cardname"">§card_name_observerdrone</span>의 <span class=""abilityname"">§unitability_name_rangeaura</span>에 영향받는 유닛으로 <span class=""questcount"">%d</span>의 피해 가하기.";"";""
