"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"quest_hint_TUTORIAL_SET_DECK_ICON";"Öffne ein Deck im Deckbuilder und klicke auf das Deckicon unten rechts, um ein neues Symbol auszuwählen.";"Open a deck in the deckbuilder and click on the deck icon at the bottom right to choose a new icon.";"Ouvrez un deck dans le constructeur de deck et cliquez sur l'icône du deck en bas à droite pour choisir une nouvelle icône.";"";"Откройте колоду в Создателе колоды и щелкните на значок колоды в правом нижнем углу, чтобы выбрать новый значок.";"Abre tu mazo en el Creador de Mazos y click en el icono del mazo abajo a la derecha para elegir un nuevo icono.";"Apri un mazzo in Costruzione Mazzi e clicca sull'icona di un mazzo nell'angolo a destra per scegliere una nuova immagine.";"";"";"";"Otworz talię w Edytorze talii i kliknij na ikonę talii w prawym dolnym rogu, aby wybrać nową ikonę.";"Avaa pakka pakanrakentajassa ja klikkaa pakan ikonia oikeassa alareunassa vaihtaaksesi uuden ikonin.";"Abra um deck no gerenciador de decks e clique no ícone de deck com o botão direito do mouse para selecionar um novo ícone.";"Desteni aç ve sağ altta bulunan deste simgesine tıklayarak yeni bir simge seç.";"";"Otevři Editor Karet a klikni na ikonu balíčku vpravo dole.";"Άνοιξε μια τράπουλα στο δημιουργό τράπουλας και κλίκαρε στο εικονίδιό της κάτω δεξιά για να διαλέξεις νέο.";"";"";"Deschideți o punte în constructorul de punți și faceți clic pe pictograma punții din dreapta jos pentru a alege o nouă pictogramă.";"";"Відкрийте колоду в Творця колоди і клацніть на значок колоди в правому нижньому кутку, щоб вибрати новий значок.";"";"";"在牌組建立，打開一套牌組並點擊右下角的牌組圖標即可為此牌組選擇新的圖標。";"";"덱 관리에서 덱을 선택하고, 오른쪽 아래에서 새로운 덱 아이콘을 선택하세요.";"";""
"quest_description_TUTORIAL_SET_DECK_NAME";"Lege den Namen für ein Deck fest";"Choose a deck name";"Choisissez un nom de deck";"Escreva um nome para o deck";"Выберите название колоды";"Ponle un nombre a tu mazo";"Scegli un nome per il mazzo";"";"";"";"Zmień nazwę talii";"Valitse pakan nimi";"Escolha o nome de um deck";"Deste adı belirle";"";"Změň název balíčku";"Διάλεξε όνομα τράπουλας";"Válassz nevet a paklidnak";"";"Alege numele punții";"";"Оберіть назву колоди";"";"选择一个牌组名稱";"決定牌組名字";"";"덱 이름 짓기";"";""
"quest_hint_TUTORIAL_SET_DECK_NAME";"Öffne ein Deck im Deckbuilder und klicke auf den Namen unten rechts, um ihn zu verändern.";"Open a deck in the deckbuilder and click at the deck name at the bottom right to change it.";"Ouvrez un deck dans le constructeur de deck et cliquez sur le nom du deck en bas à droite pour le modifier.";"";"Откройте колоду в Создателе колоды и нажмите на название колоды в правом нижнем углу, чтобы изменить его.";"Abre tu mazo en el Creador de Mazos y click en el nombre del mazo para editarlo y poner el que tu quieras.";"Apri un mazzo in Costruzione Mazzi e clicca sul nome di un mazzo nell'angolo a destra per modificarlo.";"";"";"";"Otworz talię w Edytorze talii i kliknij na nazwę talii w prawym dolnym rogu, aby ją zmienić.";"Avaa pakka pakanrakentajassa ja klikkaa pakan nimeä oikeassa alareunassa vaihtaaksesi uuden nimen.";"Abra o deck no gerenciador do decks e clique no nome do deck desejado com o botão direito do mouse para mudá-lo.";"Desteni aç ve sağ altta bulunan deste adına tıklayarak değiştir.";"";"Otevři balíček v Editoru Karet a klikni na název balíčku vpravo dole.";"Άνοιξε μια τράπουλα στο δημιουργό τράπουλας και κλίκσρε το όνομά της κάτω δεξιά για να το αλλάξεις.";"";"";"Deschideți o punte în constructorul de punte și faceți clic pe numele punții din partea dreaptă jos pentru a-l schimba.";"";"Відкрийте колоду в Творця колоди і натисніть на назву колоди в правому нижньому кутку, щоб змінити його.";"";"";"在牌組建立，打開一套牌組並點擊右下方牌組名稱即可為此牌組更名。";"";"덱 관리에서 덱을 선택하고, 오른쪽 아래에서 덱 이름을 바꾸세요.";"";""
"quest_description_TUTORIAL_PLAY_PVP";"Spiele eine Runde Schnellsuche";"Play a quick match";"Jouez une partie rapide";"Joga uma partida";"Сыграйте в быстрый матч";"Jugar un Partida Rápida";"Gioca una partita veloce";"";"Spela en snabbmatch";"";"Zagraj szybki mecz";"Pelaa pikaottelu";"Jogue uma partida rápida";"Hızlı oyun oyna";"";"Odehrej rychlý zápas";"Παίξε ένα γρήγορο ματς";"Játssz, egy gyors mérkőzést";"";"Joacă un meci rapid";"";"Зіграйте в швидкий матч";"";"进行一场快速匹配";"玩一場快速對戰";"";"빠른 대전 플레이하기";"";""
"quest_hint_TUTORIAL_PLAY_PVP";"Öffne den Tab „§navbar_menu_play“, wähle „§teambuilding_mode_pvp“ aus und spiele eine Runde.";"Open the tab ""§navbar_menu_play"", choose ""§teambuilding_mode_pvp"" and play a match.";"Ouvrez l'onglet ""§navbar_menu_play"", choisissez ""§teambuilding_mode_pvp"" et jouez une partie.";"";"Откройте вкладку ""§navbar_menu_play"", выберите ""§teambuilding_mode_pvp"" и сыграйте в матч.";"Abre el menu ""§navbar_menu_play"", elige ""§teambuilding_mode_pvp"" y juega una partida.";"Apri la scheda ""§navbar_menu_play"", scegli ""§teambuilding_mode_pvp"" e gioca una partita.";"";"";"";"Kliknij na ""§navbar_menu_play"", wybierz ""§teambuilding_mode_pvp"" i zagraj mecz.";"Avaa ""§navbar_menu_play""-välilehti, valitse ""§teambuilding_mode_pvp"" ja pelaa ottelu.";"Abra a aba ""§navbar_menu_play"", escolha ""§teambuilding_mode_pvp"" e jogue uma partida.";"""§navbar_menu_play"" sekmesini açıp ""§teambuilding_mode_pvp"" seçerek bir oyun oyna.";"";"Klikni na ""§navbar_menu_play"", vyber ""§teambuilding_mode_pvp"" a odehrej zápas.";"Άνοιξε την καρτέλα «§navbar_menu_play», επίλεξε το «§teambuilding_mode_pvp» και παίξε.";"";"";"Deschide fila ""§navbar_menu_play”, alege „§teambuilding_mode_pvp” și jucați un meci.";"";"Відкрийте вкладку ""§navbar_menu_play"", оберіть ""§teambuilding_mode_pvp"" і зіграйте в матч.";"";"";"點擊打開 ""§navbar_menu_play"" 頁標，點選 ""§teambuilding_mode_pvp"" 來開始一場對決。";"";"'§navbar_menu_play' 메뉴에서 '§teambuilding_mode_pvp'을 선택하고 플레이하기.";"";""
"quest_description_TUTORIAL_WIN_PVE";"Gewinne ein Spiel gegen die Golems";"Win a match in Golem Challenge";"Gagnez une partie dans Défi de golem";"Vence uma partida no Desafio do Golem";"Выиграй матч в Испытании с Големом";"Gana a una partida en el desafío Gólem";"Vinci una partita in Sfida dei Golem";"";"";"";"Wygraj mecz w wyzwanie Golem";"Voita ottelu Golem Challenge-ottelussa";"Vença uma partida no Desafio do Golem";"Botlara karşı bir oyun kazan";"";"Vyhrej zápase ve Výzvě Golemů";"Νίκησε σε ένα ματς στην Πρόκληση Γκόλεμ";"Nyerj egy mérkőzést a Gólem Kihívás-ban";"";"Câștigă un meci în Provocarea Golemului";"";"Виграй матч у Випробуванні з Големом";"";"玩一场魔像挑战并获得胜利";"贏一場巨石像挑戰的對戰";"";"골렘 도전에서 한 번 승리";"";""
"quest_hint_TUTORIAL_WIN_PVE";"Öffne das Spielen-Menü, wähle Gegen die Golems und gewinne ein Spiel.";"Open the tab ""§navbar_menu_play"", choose ""§teambuilding_mode_pve"" and win a match.";"Ouvrez l'onglet ""§navbar_menu_play"", choisissez ""§teambuilding_mode_pve"" et gagnez une partie.";"";"Откройте вкладку «§navbar_menu_play», выберите «§teambuilding_mode_pve» и выиграйте матч.";"Abre la pestaña ""§navbar_menu_play"", elige ""§teambuilding_mode_pve"" y gana una partida.";"Apri la scheda ""§navbar_menu_play"", scegli ""§teambuilding_mode_pve"" e vinci una partita.";"";"";"";"Wejdź w ""§navbar_menu_play"", wybierz ""§teambuilding_mode_pve"" i wygraj grę.";"Avaa väli lehti ""§navbar_menu_play"", valitse ""§teambuilding_mode_pve"" ja voita ottelu.";"Abra a aba ""§navbar_menu_play"", escolha ""§teambuilding_mode_pve"" e ganhe uma partida.";"""§navbar_menu_play"" sekmesini açıp ""§teambuilding_mode_pve"" seçeneğini seçerek bir oyun kazan.";"";"Klikni na ""§navbar_menu_play"", vyber ""§teambuilding_mode_pve"" a odehrej zápas.";"Άνοιξε την καρτέλα «§navbar_menu_play», επίλεξε την «§teambuilding_mode_pve» και παίξε.";"";"";"Deschide fila ""§navbar_menu_play”, alege „§teambuilding_mode_pve” și jucați un meci.";"";"Відкрийте вкладку «§navbar_menu_play», оберіть «§teambuilding_mode_pve» і виграйте матч.";"";"";"點擊打開 ""§navbar_menu_play"" 頁標，點選 ""§teambuilding_mode_pve"" 並贏一場對決。";"";"'§navbar_menu_play' 메뉴에서 '§teambuilding_mode_pve'을 선택하고 승리하기.";"";""
"quest_hint_mixin_ascension";"Im folgenden Dialog kannst du gleiche Karten auf der gleichen Stufe opfern, um die Karte auf die nächste Stufe aufsteigen zu lassen. Wenn du in höheren Stufen spielst, erhältst du Zugang zu mehr Karten und bekommst höherwertige Beute!";"In the following dialog you can upgrade and ascend cards to the next tier. While playing in higher tiers you gain access to more cards and receive more valuable loot!";"Dans le dialogue suivant vous pouvez améliorer et activer l'ascension de vos cartes au palier suivant. En jouant dans des paliers plus élevés vous gagnez accès à plus de cartes et vous recevez de meilleures récompenses!";"";"В следующем диалоговом окне вы можете обновить и повысить карты на следующий уровень. Играя в более высоких дивизионах, вы получаете доступ к большему количеству карт и получаете более ценную добычу!";"En el siguiente panel puedes actualizar y ascender las cartas al siguiente nivel. ¡Mientras juegas en niveles más altos, obtienes acceso a más cartas y recibes un botín más valioso!";"Nella seguente finestra puoi migliorare e potenziare le tue carte al prossimo grado. Mentre giochi a gradi più elevati potrai accedere a più carte e ricevere un bottino di maggiore valore!";"";"";"";"W kolejnym okienku możesz ulepszać i wzmacniać karty do następnego stopnia. Podczas grania w wyższych stopniach zyskujesz dostęp do większej ilości kart i dostajesz lepszy łup!";"Seuraavassa valikossa pystyt päivittämään ja ylentämään kortteja seuraavalle tasolle. Pelatessasi korkeammalla tasolla, saat käyttöösi enemmän kortteja ja arvokkaampia palkintoja!";"No diálogo seguinte você poderá aprimorar e ascender as cartas para o próximo elo. Enquanto joga elos mais altos, você ganha acesso a mais cartas e recebe recompensas mais valiosas!";"Aşağıdaki iletişim kutusunda, kartları sonraki seviyeye yükseltebilir ve geliştirebilirsiniz. Daha yüksek seviyelerde oynarken, daha fazla karta erişebilir ve daha değerli ganimet kazanırsın!";"";"V následující nabídce můžeš povýšit kartu na další rank. Hraní na vyšších rancích odemkne přístup k více kartám a získáš vzácnější odměny!";"Στο ακόλουθο παράθυρο διαλόγου μπορείς να αναβαθμίσεις και να ανυψώσεις κάρτες στην επόμενη βαθμίδα. Όσο παίζεις σε υψηλότερες βαθμίδες, κερδίζεις πρόσβαση σε περισσότερες κάρτες και λαμβάνεις πολυτιμότερα λάφυρα!";"";"";"În dialogul următor, puteți face actualizari și ridica carduri la nivelul următor. În timp ce joci la niveluri mai mari, ai acces la mai multe cărți și primești un lot mai valoros!";"";"У наступному діалоговому вікні ви можете оновити і підвищити карти на наступний рівень. Граючи в більш високих дивізіонах, ви отримуєте доступ до більшої кількості карт і отримуєте більш цінну здобич!";"";"";"在接著的對話框，您可已升級或是昇華卡片至下一階段。參與遊玩更高階段的對戰可贏得更多的卡片並收到更多有價值的戰利品！";"";"다음 대화 상자에서 카드를 업그레이드하고 다음 티어로 승급할 수 있습니다. 더 높은 티어에서는 더 많은 카드와 값진 보상을 받을 수 있습니다!";"";""
"quest_description_EVENT_AEGIS_1";"Gewinne %d Spiele mit blauen Karten im Deck";"Win %d matches using blue cards";"Gagnez %d parties en utilisant des cartes bleues";"Vencer %d partidas usando cartas azuis";"Выиграйте %d матчей, используя синие карты";"Gana %d partidas usando cartas azules";"Vinci %d partite usando carte blu";"";"";"";"Wygraj %d meczy używając niebieskich kart";"Voita %d ottelua käyttämällä sinisiä kortteja";"Ganhe %d partidas usando cartas azuis";"Destende en az 1 mavi kart bulunurken %d oyun kazan";"";"Vyhrej %d zápasů s pomocí modrých karet";"Νίκησε σε %d ματς χρησιμοποιώντας μπλε κάρτες";"Nyerj meg %d meccset úgy, hogy kék kártyákat használsz";"";"Câștigă %d meciuri folosind cărți albastre";"Gana %d partidas usando tarjetas azules";"Виграйте %d матчів, використовуючи сині карти";"";"";"使用藍色卡牌贏得 %d 場對戰";"";"청색 카드를 사용해서 대전 %d번 승리";"";""
"quest_description_EVENT_AEGIS_2";"Fülle %d mal Munition bei einem Gebäude nach";"Refill the energy of a building %d times";"Rechargez l'énergie d'un bâtiment %d fois";"";"Восстановите энергию постройки %d раз";"Recarga la energía de un edificio %d veces";"Riempi l'energia di una struttura %d volte";"";"";"";"Odnów energię budynku %d razy";"Täytä rakennuksen energia %d kertaa";"Recupere a energia de uma estrutura %d vezes";"Bir binanın enerjisini %d defa doldur";"";"Doplň energii budovy %d ×";"Ξαναγέμισε την ενέργεια ενός κτιρίου %d φορές";"Töltsd újra egy épületed energiáját %d alkalommal";"";"Reumpleți energia unei clădiri de %d ori";"";"Відновіть енергію споруди %d раз";"";"";"為建築物補充能量 %d 次";"";"건물의 에너지를 %d번 채우기";"";""
"quest_description_EVENT_AEGIS_3";"Töte %d Ziele mit dem Raketenwerfer";"Kill %d targets with the missile turret";"Tuez %d cibles avec une tourelle missile";"Mata %d alvos com misseis de torre";"Убейте %d целей с ракетной турелью";"Mata %d objetivos con el misil de la torre";"Uccidi %d bersagli con la torre missilistica";"";"";"";"Zgładź %d celów wieżyczką z rakietami";"Tapa %d kohdetta ohjustornilla";"Destrua %d alvos com a Turret de Mísseis";"Kule mermisi ile %d hedefi öldür";"";"Znič %d cílů s Raketovou Věží";"Σκότωσε %d στόχους με τον πυργίσκο πυραύλων";"A Rakéta Torony segítségével semmisíts meg %d ellenfelet";"";"Omoară %d ținte cu turela cu rachete";"";"Вбийте %d цілей з ракетної туреллю";"";"";"使用飛彈砲塔殺死 %d 目標";"";"미사일 포탑으로 %d명의 적을 처치";"";""
"quest_description_EVENT_AEGIS_4";"Schließe alle anderen Ereignisquests ab";"Complete all other event quests";"Complétez toutes les autres quêtes d'événement";"";"Выполните все остальные квесты";"Completa todas las misiones de evento";"Completa tutte le altre missioni dell'evento";"";"";"";"Wykonaj resztę zadań z wydarzenia";"Suorita kaikki muut tapahtumatehtävät";"Complete todas as outras missões de evento";"Diğer tüm etkinlik görevlerini tamamla";"";"Dokonči všechny ostatní eventové úkoly";"Ολοκλήρωσε όλες της άλλες αποστολές συμβάντων";"Teljesítsd az összes többi küldetést!";"";"Completați toate celelalte misiuni de evenimente";"";"Виконайте всі інші квести";"";"完成所有活动任务";"完成所有其他事件任務";"";"다른 이벤트 퀘스트를 모두 완료하기";"";""
"quest_description_WEEKLY_WIN_GAMES";"Gewinne %d Spiele";"Win %d Matches";"Gagnez %d parties";"Vence %d Partidas";"Выиграйте %d матчей";"Gana %d Partidas";"Vinci %d Partite";"";"";"";"Wygraj %d Meczy";"Voita %d ottelua";"Ganhe %d partidas";"%d oyun kazan";"";"Vyhrej %d Zápasů";"Νίκησε σε %d Ματς";"Nyerj meg %d meccset";"";"Câștigă %d Meciuri";"";"Виграйте %d матчів";"";"赢%d场游戏";"贏得 %d 對戰";"";"대전에서 %d번 승리";"";""
"quest_description_TUTORIAL_ASCEND_5_BRONZE";"Lasse %d weitere Karten auf Bronze aufsteigen";"Ascend %d more cards to bronze";"Activez l'ascension de %d cartes de plus vers le bronze";"Evolui mais %d cartas para bronze";"Повысьте %d карт в бронзу";"Asciende %d cartas mas a bronce";"Potenzia altre %d a livello bronzo";"";"";"";"Ulepsz jeszcze %d kart do brązu";"Ylennä vielä %d korttia pronssitasolle";"Ascenda %d mais cartas para bronze";"%d kartı bronz seviyesine yükselt";"";"Povyš %d dalších karet do bronzu";"Ανύψωσε %d περισσότερες κάρτες σε χάλκινες";"Emelj egy kártyát bronz szintre";"";"Urcă %d mai multe cărți în bronz";"";"Підвищіть %d карт в бронзу";"";"将%d卡牌进阶到铜阶";"將 %d 張卡片昇華至青銅";"";"%d개의 카드를 브론즈 등급으로 승급하기";"";""
"quest_hint_TUTORIAL_ASCEND_5_BRONZE";"Lasse weitere Level-5 Steinkarten im Deckbuilder zu Bronze aufsteigen, um dein Bronze-Deck zu erweitern.";"Right click more level 5 Stone cards and ascend them to Bronze, to fill up your Bronze tier deck.";"Cliquez droit plus de cartes pierre de niveau 5 et activez l'ascension en bronze pour remplir votre deck de palier bronze.";"";"Щелкните правой кнопкой мыши по каменных картам уровня 5 и прокачайте их до бронзы, чтобы заполнить свою колоду бронзовым уровнем.";"Clic derecho en una carta de piedra de nivel 5 o mayor y asciende a bronce para subir a rango bronce tu mazo.";"Fai click destro su più carte di Livello Pietra 5 e potenziale a Bronzo, per riempire il tuo mazzo di livello Bronzo.";"";"";"";"Kliknij prawym przyciskiem myszy więcej poziom 5 kamień karty i wznieść je do brązu, aby wypełnić swój pokład warstwy brązu.";"Klikkaa oikealla hiiren painikkeella 5-tason kivikortteja ja ylennä ne pronssiksi, viimeistelläksesi pronssitason pakkasi.";"Clique com o botão direito em mais cartas de nível 5 e suba para Bronze, para preencher seu baralho de nível Bronze.";"Bronz aşama desteni tamamlamak için, destenden 5. seviye olan daha fazla Taş karta sağ tıklayıp ve onları Bronza yükselt.";"";"Klikni pravým tlačítkem na Kamenou kartu úrovně 5 a povyš ji do Bronzu, pro zaplnění Bronzového balíčku.";"Κάνε δεξί κλικ σε περισσότερες Λίθινες κάρτες επιπέδου 5 και ανύψωσέ τες σε Χάλκινες, για να γεμίσεις την τράπουλα Χάλκινης βαθμίδας.";"";"";"Faceți clic dreapta pe mai multe niveluri de 5 cărți de piatră și urcați-le în bronz, pentru a umple puntea dvs. de nivel bronz.";"";"Натисніть правою кнопкою миші по кам'яних карткам рівня 5 і прокачати їх до бронзи, щоб заповнити свою колоду бронзовим рівнем.";"";"";"左建點擊更多的等級五卡片，並將它們都昇華到青銅階，您的青銅牌組內才能有更多的卡。";"";"브론즈 티어 덱을 채우기 위해서는, 5레벨 스톤 등급의 카드를 우클릭해서 브론즈 등급으로 승급하세요.";"";""
"quest_description_TUTORIAL_PLAY_FIRST_GAME";"Spiele deine erste Runde";"Play your first match";"Jouez votre première partie";"Joga a tua primeira partida";"Сыграй свой первый матч";"Juega tu primer partida";"Gioca la tua prima partita";"";"";"";"Rozegraj twoją pierwszą grę";"Toista ensimmäinen ottelu";"Jogue sua primeira partida";"İlk oyununu oyna";"";"Odehrej svůj první zápas";"Παίξε το πρώτο σου ματς";"Játszd le az első mérkőzésed";"";"Joacă primul tău meci";"";"Зіграй свій перший матч";"";"玩您的第一场游戏";"玩第一場對戰";"";"첫 번째 대전 시작하기";"";""
"quest_hint_TUTORIAL_PLAY_FIRST_GAME";"Klicke den Spielen-Knopf oben links und starte irgendein Spiel. Schaltet das grüne Starter-Deck frei.";"Click the Play button on the top left, then start any match. Unlocks the Green Legion starter deck.";"Cliquez sur le bouton Jouer en haut à gauche, ensuite démarrez une partie. Déverrouille le deck de départ de la légion verte.";"";"Нажмите кнопку воспроизведения в верхнем левом углу, а затем начните любой матч. Разблокирует стартовую колоду Зеленого Легиона.";"Haz clic en el botón Jugar en la parte superior izquierda y luego comienza cualquier partida. Desbloquea el mazo de inicio de la Legión Verde.";"Clicca sul pulsante Gioca in alto a sinistra, quindi inizia una partita. Sblocca il mazzo base della Legione Verde.";"";"";"";"Kliknij przycisk Gra w lewym górnym rogu, następnie wystartuj mecz. Odblokuje początkową talię zielonego legion.";"Napsauta vasemmassa yläkulmassa olevaa Toista-painiketta ja aloita sitten mikä tahansa ottelu. Avaa vihreän legioonan käynnistys kannen.";"Clique no botão Reproduzir no canto superior esquerdo e inicie qualquer correspondência. Desbloqueia o deck inicial da Legião Verde.";"Sol yukarıda bulunan Oyna sekmesini aç ve herhangi bir oyuna başla. Bu Yeşil Lejyon başlangıç destesinin kilidini açacak.";"";"Klikni na tlačítko Hrát vlevo nahoře, poté zapni kterýkoliv zápas. Odemkne úvodní balíček Zelené Legie.";"Κλίκαρε το κουμπί Παίξε πάνω αριστερά και ξεκίνα οποιοδήποτε ματς. Ξεκλειδώνεται η αρχική τράπουλα της Πράσινης Λεγεώνας.";"";"";"Faceți clic pe butonul Joacă din stânga sus, apoi începeți orice meci. Deblochează puntea de pornire a Legiunii Verzi.";"";"Натисніть кнопку відтворення в верхньому лівому кутку, а потім почніть будь-який матч. Розблокує стартову колоду Зеленого Легіону.";"";"";"點擊左上方的「遊玩」按鈕，來開始任何一場對戰。解鎖綠色軍團的起始牌組。";"";"왼쪽 위에 게임 시작 버튼을 눌러 아무 대전이나 시작해보세요. 녹색 군단의 기본 덱을 잠금 해제합니다.";"";""
"quest_description_TUTORIAL_PLAY_SECOND_GAME";"Spiele deine zweite Runde";"Play your second match";"Jouez votre deuxième partie";"Joga a tua segunda partida";"Сыграй свой второй матч";"Juega tu segunda partida";"Gioca la tua seconda partita";"";"";"";"Rozegraj twoją drugą grę";"Toista ottelu";"Jogue sua segunda partida";"İkinci oyununu oyna";"";"Odehrej svůj druhý zápas";"Παίξε το δεύτερό σου ματς";"Játszd le a második mérkőzésed";"";"Joacă al doilea meci";"";"Зіграй свій другий матч";"";"玩您的第二场游戏";"玩第二場對戰";"";"두 번째 대전 시작하기";"";""
"quest_hint_TUTORIAL_PLAY_SECOND_GAME";"Klicke den Spielen-Knopf oben links und starte irgendein Spiel. Schaltet das schwarze Starter-Deck frei.";"Click the Play button on the top left, then start any match. Unlocks the Black Legion starter deck.";"Cliquez sur le bouton Jouer en haut à gauche, ensuite démarrez une partie. Déverrouille le deck de départ de la légion noire.";"";"Нажмите кнопку воспроизведения в верхнем левом углу, а затем начните любой матч. Разблокирует стартовую колоду Черного Легиона.";"Haz clic en el botón Jugar en la parte superior izquierda y luego comienza cualquier partida. Desbloquea el mazo de inicio de la Legión Negra.";"Clicca sul pulsante Gioca in alto a sinistra, quindi inizia qualsiasi partita. Sblocca il mazzo base della Legione Nera.";"";"";"";"Kliknij przycisk Gra w lewym górnym rogu, następnie wystartuj mecz. Odblokuje początkową talię Czarnego Legionu.";"Napsauta vasemmassa yläkulmassa olevaa Toista-painiketta ja aloita sitten mikä tahansa ottelu. Avaa Black Legion-käynnistys kannen.";"Clique no botão Reproduzir no canto superior esquerdo e inicie qualquer correspondência. Desbloqueia o deck inicial da Legião Preto.";"Sol yukarıda bulunan Oyna sekmesini aç ve herhangi bir oyuna başla. Bu Siyah Lejyon başlangıç destesinin kilidini açacak.";"";"Klikni na tlačítko Hrát vlevo nahoře, poté zapni kterýkoliv zápas. Odemkne úvodní balíček Černé Legie.";"Κλίκαρε το κουμπί Παίξε πάνω αριστερά και ξεκίνα οποιοδήποτε ματς. Ξεκλειδώνεται η αρχική τράπουλα της Μαύρης Λεγεώνας.";"";"";"Faceți clic pe butonul Joacă din stânga sus, apoi începeți orice meci. Deblochează puntea de pornire a Legiunii Negre.";"";"Натисніть кнопку відтворення в верхньому лівому кутку, а потім почніть будь-який матч. Розблокує стартову колоду Чорного Легіону.";"";"";"點擊左上方的「遊玩」按鈕，來開始任何一場對戰。解鎖黑色軍團的起始牌組。";"";"왼쪽 위에 게임 시작 버튼을 눌러 아무 대전이나 시작해보세요. 흑색 군단의 기본 덱을 잠금 해제합니다.";"";""
"quest_description_TUTORIAL_WIN_PVP";"Gewinne ein Spiel in der Schnellsuche";"Win a Quick Match";"Gagnez une partie rapide";"Vence uma partida rápida";"Выиграй быстрый матч";"Gana una partida rápida";"Vinci una Partita Veloce";"";"";"";"Wygraj szybki mecz";"Voita Pikaottelu";"Ganhe uma Partida Rápida";"Bir Hızlı Oyun kazan";"";"Vyhrej Rychlý Zápas";"Νίκησε σε ένα Γρήγορο Ματς";"";"";"Câștigă un Meci Rapid";"";"Виграй швидкий матч";"";"赢一场快速匹配";"贏得一場快速對戰";"";"빠른 대전에서 승리하기";"";""
"quest_hint_TUTORIAL_WIN_PVP";"Öffne das Menü §navbar_menu_play, wähle Schnellsuche und gewinne ein Match.";"Open the tab ""§navbar_menu_play"", choose ""Quick Match"" and win a match.";"Ouvrez l'onglet ""§navbar_menu_play"", choisissez ""Partie rapide"" et gagnez une partie.";"";"Откройте вкладку «§navbar_menu_play», выберите «Быстрый матч» и выиграйте его.";"Abre la pestaña ""§navbar_menu_play"", elige ""Partida rápida"" y gana una partida.";"Apri la scheda ""§navbar_menu_play"", scegli ""Partita Veloce"" e vinci una partita.";"";"";"";"Wejdź w ""§navbar_menu_play"", wybierz. ""Szybki Mecz"" oraz wygraj grę.";"Avaa väli lehti ""§navbar_menu_play"", valitse ""Quick Match"" ja voita ottelu.";"Abra a aba ""§navbar_menu_play"", escolha ""Quick Match"" e ganhe uma partida.";"""§navbar_menu_play"" sekmesini açıp ""Hızlı Oyun"" seçeneğini seçerek bir oyun kazan.";"";"Otevři ""§navbar_menu_play"", vyber ""Rychlý Zápas"" a získej výhru.";"Άνοιξε την καρτέλα «§navbar_menu_play», επίλεξε τον «Γρήγορο Ματς» και νίκησε σ' αυτό.";"";"";"Deschide fila ""§navbar_menu_play”, alege „Meci Rapid” și câștigă un meci.";"";"Відкрийте вкладку «§navbar_menu_play», оберіть «Швидкий матч» і виграйте його.";"";"";"打開 ""§navbar_menu_play"" 頁標，點選 ""快速對戰"" 並且贏一場對決。";"";"'§navbar_menu_play' 메뉴에서 '빠른 대전'을 선택하고 승리하기";"";""
"quest_description_TUTORIAL_PLAY_PVE";"Spiele eine Runde gegen die Golems";"Play a match in Golem Challenge";"Jouez une partie dans le mode Défi de golem";"Joga uma partida no Desafio do Golem";"Сыграй матч в Испытании Голема";"Jugar a un partido el desafío de Gólem";"Gioca una partita in Sfida dei Golem";"";"";"";"Zagraj mecz w wyzwanie Golem";"Pelaa ottelussa Golem Challenge-pelissä";"Jogue uma partida no Golem Challenge";"Botlara karşı bir oyun oyna";"";"Hrej Výzvu Golemů";"Παίξε ένα ματς στην Πρόκληση Γκόλεμ";"";"";"Joacă un meci în Provocarea Golemului";"";"Зіграй матч у Випробуванні Голема";"";"玩一场魔像挑战";"參與一場巨石像挑戰的對戰";"";"골렘 도전 한 번 완료하기";"";""
