"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"settings_keybinding_kbHitboxToggleVisibility_caption";"Hitboxen ein-/ausblenden";"Toggle hitboxes";"Activer les masques de collisions";"";"Переключить хитбоксы";"Alternar hitboxes";"Mostra hitbox";"";"";"";"Przełącz hitboxy";"Osumalaatikot pois/päälle";"Alternar hitboxes";"Vuruş alanlarını aç / kapat";"";"Přepnout hitboxy";"Εναλλαγή μασκών σύγκρουσης";"";"";"Comutați casetele de acces";"Alternar hitboxes";"Переключити хітбокси";"";"切换点击框";"切換點擊框";"";"히트박스 표시";"";""
"settings_keybinding_kbHealthbarsToggleVisibility_caption";"Lebensbalken ein-/ausblenden";"Toggle health bars";"Activer les barres de santé";"";"Переключить шкалу здоровья";"Alternar barras de vida";"Mostra barre della salute";"";"";"";"Przełącz paski zdrowia";"Terveyspalkit pois/päälle";"Alternar barra de vida";"Can barlarını aç / kapat";"";"Přepnout health bary";"Εναλλαγή μπαρών υγείας";"";"";"Comutați barele de sănătate";"Alternar barras de salud";"Переключити шкалу здоров'я";"";"切换血条";"啟用生命條";"";"체력 바 표시";"";""
"settings_keybinding_kbPathfindingVisualize_caption";"Pathfinding ein-/ausblenden";"Toggle pathfinding";"Activer recherche de trajectoire";"";"Переключить поиск пути";"Alternar patchfinding";"Mostra percorso";"";"";"";"Przełącz wyszukiwanie drogi";"Reitinhaku pois/päälle";"Alternar autocaminho";"Yol bulmayı aç / kapat";"";"Přepne pathfinding";"Toggle pathfinding";"";"";"Comutarea ruta căutării";"Cambiar búsqueda de ruta";"Переключити пошук шляху";"";"切换路径查找";"啟用自尋路徑";"";"경로 찾기 표시";"";""
"settings_keybinding_kbPathfindingCoordinate_caption";"Pathfindingkoordinaten ein-/ausblenden";"Toggle pathfinding coordinates";"Activer recherche des coordonnées de trajectoire";"";"Переключить координаты поиска пути";"Alternar coordenadas pathfinding";"Mostra coordinate percorso";"";"";"";"Przełącz współrzędnie wyszukiwania drogi";"Reitinhaun koordinaatit pois/päälle";"Alternar coordenadas do autocaminho";"Yol bulma koordinatlarını aç / kapat";"";"Přepne pathfinding koordináty";"Toggle pathfinding coordinates";"";"";"Comutarea coordonatelor rutei căutării";"Cambiar las coordenadas de búsqueda de rutas";"Переключити координати пошуку шляху";"";"切换路径查找坐标";"啟用自尋路徑座標";"";"경로 찾기 좌표 표시";"";""
"settings_keybinding_kbPathfindingFlow_caption";"Pathfindingflow ein-/ausblenden";"Toggle pathfinding flow";"Activer le flux de recherche de trajectoire";"";"Переключить движение поиска путей";"Alternar corriente patchfinding";"Mostra flusso percorso";"";"";"";"Przełącz przepływ wyszukiwania drogi";"Reitinhaun virta pois/päälle";"Alternar fluidez do autocaminho";"Yol bulma akışını aç / kapat";"";"Přepne pathfinding flow";"Toggle pathfinding flow";"";"";"Comutați fluxul de localizare";"Cambiar flujo de búsqueda de ruta";"Переключити рух пошуку шляхів";"";"切换路径查找流";"啟用自尋路徑流向";"";"경로 찾기 흐름 표시";"";""
"settings_keybinding_kbPathfindingIncVisibleLength_caption";"Pathfindinglänge erhöhen";"Increase pathfinding length";"Augmenter la longueur de la recherche de trajectoire";"";"Увеличение длины пути";"Aumentar longitud de pathfinding";"Incrementa la lunghezza del percorso da effettuare";"";"";"";"Zwiększ długość wyszukiwania drogi";"Suurenna reitinhaun pituutta";"Aumentar distância do autocaminho";"Yol bulma uzunluğunu artır";"";"Rozšíří pathfinding vzdálenost";"Increase pathfinding length";"";"";"Crește lungimea traseului";"Aumentar longitud de búsqueda";"Збільшення довжини шляху";"";"增加路径查找长度";"增加自尋路徑長度";"";"경로 검색 범위 늘리기";"";""
"settings_keybinding_kbPathfindingDecVisibleLength_caption";"Pathfindinglänger verringern";"Decrease pathfinding length";"Diminuer la longueur de la recherche de trajectoire";"";"Уменьшение длины пути";"Disminuir longitud de pathfinding";"Diminuisci la lunghezza del percorso da effettuare";"";"";"";"Zmniejsz długość wyszukiwania drogi";"Pienennä reitinhaun pituutta";"Diminuir distância do autocaminho";"Yol bulma uzunluğunu azalt";"";"Sníží pathfinding vzdálenost";"Μείωσε το μήκος διαδρομής";"";"";"Descrește lungimea traseului";"Disminuir la longitud de búsqueda de ruta";"Зменшення довжини шляху";"";"减少路径查找长度";"減短自尋路徑長度";"";"경로 검색 범위 줄이기";"";""
"settings_sound_caption";"Spielsound";"Game sound";"Son du jeu";"";"Настройка звука игры";"Sonido de Juego";"Audio di gioco";"";"";"";"Dźwięk gry";"Peliäänet";"Sons do Jogo";"Oyun sesi";"";"Zvuk hry";"Ήχος παιχνιδιού";"Játék hang";"";"Sunetul jocului";"Sonido del juego";"Налаштування звуку гри";"";"游戏声音";"遊戲音效";"";"게임 소리";"";""
"settings_sound_meta_caption";"Menüsound";"Menu sound";"Son du menu";"";"Настройка звука меню";"Sonido de Menú";"Menù audio";"";"";"";"Dźwięk w menu";"Valikkoäänet";"Sons do Menu";"Menü sesi";"";"Zvuk menu";"Ήχος μενού";"Menü hang";"";"Sunetul meniului";"Sonido del menú";"Налаштування звука меню";"";"菜单声音";"選單音效";"";"메뉴 소리";"";""
"settings_sound_check";"Sound aktivieren";"Activate Sound";"Active le son";"Ativar Som";"Включить Звук";"Activar Sonido";"Attiva audio";"";"";"";"Aktywuj dźwięk";"Aktivointiääni";"Sons de Ativação";"Sesi Etkinleştir";"";"Aktivovat Zvuk";"Ενεργοποίηση ήχου";"Hang aktiválása";"";"Activare Sunet";"Activar sonido";"Увімкнути Звук";"";"激活声音";"啟用聲音";"";"소리 활성화";"";""
"settings_sound_background_check";"Im Hintergrund aktiv";"Active in background";"Activé en arrière-plan";"Ativar em plano de fundo";"Включен на заднем плане";"Activar en segundo plano";"Attiva in sottofondo";"";"";"";"Aktywny w tle";"Aktiivisena taustalla";"Ativar em plano de fundo";"Arka planda Aktif";"";"Aktivní na pozadí";"Ενεργό στο παρασκήνιο";"";"";"Activare în fundal";"Activo en segundo plano";"Увімкнений на задньому плані";"";"在后台运行";"啟用背景運行";"";"배경에서 소리 켜기";"";""
"settings_sound_effect_check";"Effekte aktivieren";"Activate Effects";"Active les effets";"Ativar Efeitos";"Включить Эффекты";"Activar Efectos";"Attiva effetti";"";"";"";"Aktywuj efekty";"Aktivointiefektit";"Ativar Efeitos";"Efektleri Etkinleştir";"";"Aktivuje Effekty";"Ενεργοποίηση εφέ";"Effektek aktiválása";"";"Activare Efecte";"Activar Efectos";"Увімкнути Ефекти";"";"激活效果";"啟用特效";"";"효과음 활성화";"";""
"settings_sound_gui_check";"UI-Sounds aktivieren";"Activate GUI-Sounds";"Active les sons IUG";"";"Включить ГПИ-звуки";"Activar Sonidos de Interfaz";"Attiva suoni della GUI";"";"";"";"Aktwyuj dźwięki interfejsu";"Painikeäänet";"Ativar efeitos sonoros de ativação (GUI)";"GUI Seslerini Etkinleştir";"";"Aktivuje GUI-Zvuky";"Ενεργοποίηση ήχων ΓΔΧ";"GUI-Hangok aktiválása";"";"Activare Sunet";"Activar sonidos GUI";"Увімкнути GUI-звуки";"";"激活 GUI 声音";"啟用圖形使用者介面聲音";"";"인터페이스 소리 활성화";"";""
"settings_sound_music_check";"Musik aktivieren";"Activate Music";"Active la musique";"Ativar Música";"Включить Музыку";"Activar Música";"Attiva musica";"";"";"";"Aktywuj muzykę";"Aktivointimusiikki";"Ativar Música";"Müziği Etkinleştir";"";"Aktivuje Hudbu";"Ενεργοποίηση μουσικής";"Zene Aktiválás";"";"Activați muzică";"Activar Música";"Увімкнути Музику";"";"激活音乐";"啟用音樂";"";"음악 활성화";"";""
"revertsettings";"Zurücksetzen";"Revert to default";"Revenir à la valeur par défaut";"Voltar ao Padrão";"Вернуться к настройкам по умолчанию";"Revertir a por defecto";"Ritorna ai settaggi iniziali";"";"";"";"Przywróć ustawienia domyślne";"Palauta asetukset";"Voltar ao Padrão";"Varsayılana dön";"";"Obnov výchozí";"Επαναφορά στις προεπιλογές";"Alapértelmezett visszaállítása";"";"Revenire la setări implicite";"Revertir al valor predeterminado";"Скинути налаштування";"";"恢复为默认值";"將設定還原至預設";"";"기본값 복원";"";""
"settings_graphics_quality_gqVeryLow";"Minimum";"Minimum";"Minimale";"Minimo";"Минимум";"Mínimo";"Minima";"";"";"";"Minimalne";"Vähintään";"Mínimo";"Çok Düşük";"";"Minimální";"Ελάχιστη";"Minimális";"";"Minimă";"Mínimo";"Мінімальна";"";"最小值";"最小值";"";"최소";"";""
"settings_graphics_quality_gqLow";"Reduziert";"Low";"Basse";"Baixa";"Низкая";"Bajo";"Bassa";"Lav";"";"Laag";"Niskie";"Alhainen";"Baixo";"Düşük";"";"Nízké";"Χαμηλή";"Alacsony";"";"Scăzută";"Bajo";"Низька";"";"低";"低";"";"낮음";"ต่ำ";""
"settings_graphics_quality_gqMedium";"Gut";"Medium";"Moyenne";"Média";"Средний";"Medio";"Media";"Mellem";"Medium";"Medium";"Średnie";"Keskipitkällä";"Médio";"Orta";"";"Střední";"Μεσαία";"Közepes";"Medium";"Medie";"Medio";"Середня";"متوسط";"中";"中等";"";"중간";"กลาง";""
"settings_graphics_quality_gqHigh";"Hoch";"High";"Haute";"Alta";"Высокая";"Alto";"Alta";"Høj";"";"Hoog";"Wysokie";"Korkea";"Alto";"Yüksek";"";"Vysoké";"Υψηλή";"Magas";"";"Înaltă";"Alto";"Висока";"";"高";"高";"";"높음";"สูง";""
"settings_graphics_quality_gqVeryHigh";"Maximum";"Maximum";"Maximale";"Máximo";"Максимальное";"Máximo";"Massima";"";"";"";"Maksymalne";"Maksimi";"Máximo";"Çok Yüksek";"";"Maximální";"Μέγιστη";"Maximális";"";"Maximă";"Máximo";"Максимальна";"";"最大值";"最大值";"";"최대";"";""
"settings_graphics_quality_gqCustom";"Individuell";"Custom";"Personnalisés";"Personalizado";"Пользовательские";"Personalizado";"Personalizzata";"";"";"";"Dowolne";"Mukautettu";"Customizado";"Özel";"";"Vlastní";"Προσαρμοσμένη";"Egyéni";"";"Personalizată";"Personalizado";"Користувальницькі";"";"自定义";"自訂";"";"사용자 지정";"";""
"settings_graphics_quality";"Grafikqualität";"Graphics Quality";"Qualité graphique";"Qualidade de Gráficos";"Качество графики";"Calidad De Los Gráficos";"Qualità grafica";"";"";"";"Jakość Grafiki";"Grafiikan laatu";"Qualidade dos Gráficos";"Grafik Kalitesi";"";"Kvalita Grafiky";"Ποιότητα Γραφικών";"Grafikai minőség";"";"Calitate grafică";"Calidad De Los Gráficos";"Якість графіки";"";"图形质量";"圖像品質";"";"그래픽 품질";"";""
"settings_menu_category_descriptor_ingame";"Im Spiel";"In game";"En jeu";"A jogar";"В игре";"En juego";"In gioco";"";"I spel";"";"W grze";"Pelissä";"No jogo";"Oyun içi";"";"Ve hře";"Στο παιχνίδι";"Játékon belül";"";"În joc";"En juego";"У грі";"يلعب";"游戏中";"遊戲中";"";"게임";"กำลังอยู่ในเกม";""
"settings_menu_category_descriptor_menu";"Menü";"Menu";"Menu";"Menu";"Меню";"Menú";"Menù";"";"";"";"Menu";"Valikko";"Menu";"Menü";"";"Menu";"Μενού";"Menü";"";"Meniu";"Menú";"Меню";"";"菜单";"選單";"";"메뉴";"";""
"settings_graphics_display_mode_dmBorderlessFullscreenWindow";"Vollbild (randloses Fenster)";"Fullscreen (borderless window)";"Plein écran (fenêtre sans bordure)";"Tela cheia (Com janela sem bordas)";"Полноэкранный режим (без рамки окна)";"Pantalla completa (ventana sin borde)";"Schermo Intero (Finestra senza bordi)";"";"";"";"Pełny ekran (Bez ramki)";"Fullscreen (reunaton ikkuna)";"Tela cheia (Com janela sem bordas)";"Tam Ekran (kenarsız)";"";"Celá obrazovka (v okně bez okrajů)";"Πλήρης οθόνη (παράθυρο χωρίς πλαίσιο)";"Teljes képernyő (szegély nélküli ablak)";"";"Ecran complet (fereastră fără margini)";"";"Повний екран (вікно без полів)";"";"全屏 (无边界窗口)";"全螢幕(無框視窗)";"";"전체 화면 (테두리 없음)";"";""
"settings_graphics_display_mode_dmWindowed";"Fenster";"Windowed";"Fenêtré";"";"Оконный";"Ventana";"In Finestra";"";"";"";"W oknie";"Windowed";"Janela";"Pencere Modu";"";"V okně";"Σε παράθυρο";"Ablakos";"";"În fereastră";"";"Віконний";"";"视窗模式";"視窗模式";"";"창";"";""
"settings_message_low_memory";"Das Spiel hat einen geringen Videospeicher erkannt und die Grafikeinstellung entsprechend angepasst. Du kannst dies in den Optionen ändern.";"The game detected low graphics card memory. Graphics settings were lowered. You can adjust these in the options.";"Le jeu à détecté des performances de la mémoire graphique faible. Les paramètres graphiques ont été diminués. Vous pouvez ajuster ces options.";"O jogo detetou baixa memória da placa gráfica. As configurações gráficas foram reduzidas. Pode ajustá-los nas opções.";"Игра обнаружил, что низкая графической карты памяти. Параметры графики были снижены. Вы можете настроить эти параметры.";"El juego ha detectado memoria baja de tarjetas gráficas. Los ajustes de gráficos han sido bajados. Puede ajustarlos en las opciones.";"Il gioco ha rilevato una bassa memoria video. Le impostazioni grafiche sono state diminuite. Puoi aggiustarle nelle opzioni.";"";"";"";"Gra wykryła niski poziom V-ram na karcie graficznej. Jakość grafiki została obniżona. Możesz to zmienić w opcjach.";"Peli havaittu pieni näytön ohjain muisti. Grafiikka asetuksia laskettiin. Voit muuttaa näitä asetuksia.";"O jogo detectou baixa memória da placa gráfica. Configurações gráficas foram reduzidas. Você pode ajustá-los nas opções.";"Düşük grafik kartı hafızasına sahip olduğunuz algılandı. Grafik ayarlarınız düşürüldü. Dilediğiniz zaman ayarlar menüsünden yükseltebilirsiniz.";"";"Hra rozpoznala slabou grafickou kartu (paměť). Nastavení grafiky sníženo, lze změnit v nastavení.";"Το παιχνίδι ανίχνευσε χαμηλή μνήμη κάρτας γραφικών. Οι ρυθμίσεις των γραφικών χαμηλώθηκαν. Μπορείς να τις προσαρμόσεις στις επιλογές.";"";"";"Jocul a detectat memoria placii video scăzut. Setările grafice au fost reduse. Puteți regla aceste opțiuni.";"";"Гра виявила, що низька графічна карта пам'яті. Параметри графіки були знижені. Ви можете налаштувати ці параметри.";"";"游戏检测到图形卡内存过低。图形设置已被调低。您可以在选项中调整相关设置。";"遊戲偵測到顯卡的記憶體偏低。遊戲圖像的設定被調低。您可以在設定中調整細節。";"";"그래픽 카드 메모리가 부족하게 확인되었습니다. 자동으로 그래픽 설정이 낮게 변경됩니다. 설정에서 다시 조절할 수 있습니다.";"";""
"settings_message_low_performance";"Das Spiel hat eine geringen Grafikleistung erkannt und die Grafikeinstellung entsprechend angepasst. Du kannst dies in den Optionen ändern.";"The game detected low graphics performance. Graphics settings were lowered. You can adjust these in the options.";"Le jeu à détecté des performances graphiques faibles. Les paramètres graphiques ont été diminués. Vous pouvez ajuster ces options.";"";"В игре обнаружено низкая графическая производительности. Параметры графики были снижены. Вы можете настроить эти параметры.";"El juego detecta bajo rendimiento. Configuración de gráficos se redujeron. Se pueden ajustar en las opciones.";"Il gioco ha rilevato una bassa memoria video. Le impostazioni grafiche sono state diminuite. Puoi aggiustarle nelle opzioni.";"";"";"";"Gra wykryte grafiki niskiej wydajności. Ustawienia grafiki zostały obniżone. Można dostosować te opcje.";"Peli havaitsi alhaisen grafiikan suoritus kykyä. Grafiikka asetuksia laskettiin. Voit muuttaa näitä asetuksia.";"O jogo detectou baixo desempenho gráfico. Configurações gráficas foram reduzidas. Você pode ajustá-los nas opções.";"Düşük grafik kartı performansına sahip olduğunuz algılandı. Grafik ayarlarınız düşürüldü. Dilediğiniz zaman ayarlar menüsünden yükseltebilirsiniz.";"";"Hra rozpoznala slabou grafickou kartu (výkon). Nastavení grafiky sníženo, lze změnit v nastavení.";"Το παιχνίδι ανίχνευσε χαμηλή απόδοση γραφικών. Οι ρυθμίσεις των γραφικών χαμηλώθηκαν. Μπορείς να τις προσαρμόσεις στις επιλογές.";"";"";"Jocul a detectat performanțe grafice scăzute. Setările grafice au fost reduse. Puteți regla aceste opțiuni.";"";"У грі виявлено низька графічна продуктивність. Параметри графіки були знижені. Ви можете налаштувати ці параметри.";"";"游戏检测到图形性能略低。 图形设置已降低。 您可以在选项中调整相关选项。";"遊戲偵測到顯卡的效能偏低。遊戲圖像的設定被調低。您可以在設定中調整細節。";"";"그래픽 성능이 부족하게 확인되었습니다. 자동으로 그래픽 설정이 낮게 변경됩니다. 설정에서 다시 조절할 수 있습니다.";"";""
"settings_message_low_performance_caption";"Einstellungen angepasst!";"Settings adjusted!";"Paramètres ajustés!";"";"Настройки!";"¡Configuración ajustada!";"Settaggi aggiustati!";"";"";"";"Zmiany zapisane!";"Asetukset säädetty!";"Opções ajustadas!";"Ayarlandı!";"";"Nastavení upraveno!";"Οι ρυθμίσεις προσαρμόστηκαν!";"";"";"Setări ajustate!";"";"Налаштування!";"";"设置已调整！";"設定已被更動！";"";"설정이 조정되었습니다!";"";""
"settings_graphics_display_mode";"Anzeigemodus";"Display Mode";"Mode d'affichage";"";"Оконный режим";"Modo de pantalla";"Modalità schermo";"";"";"";"Tryb wyświetlania";"Näyttö tila";"Modo de exibição";"Görüntü Modu";"";"Režim zobrazení";"Λειτουργία προβολής";"Megjelenítési mód";"";"Modul de afișare";"";"Режим відображення";"";"显示模式";"顯示模式";"";"창 크기";"";""
"settings_graphics_display";"Anzeige";"Display";"Affichage";"";"Экран";"Monitor";"Schermo";"";"";"";"Wyświetlacz";"Näyttö";"Exibição";"Görüntü";"";"Display";"Προβολή";"Megjelenítés";"";"Setări ecran";"";"Дисплей";"";"显示";"顯示";"";"화면";"";""
"settings_menu_display";"Anzeige";"Display";"Affichage";"";"Экран";"Monitor";"Schermo";"";"";"";"Wyświetlacz";"Näyttö";"Exibição";"Görüntü";"";"Display";"Προβολή";"Megjelenítés";"";"Setări ecran";"";"Дисплей";"";"显示";"顯示";"";"화면";"";""
"settings_menu_scaling_mode";"Skalierungsmodus";"Scaling Mode";"Mode de mise à l'échelle";"";"Режим масштабирования";"Modo de Escala";"Modalità Ridimensionamento";"";"";"";"Tryb skalowania";"Skaalaus tila";"Modo de escala";"Ölçek Modu";"";"Režim škálování";"Λειτουργία κλίμακας";"Méretezési Mód";"";"Mod de Scalare";"";"Режим масштабування";"";"缩放模式";"縮放模式";"";"비율";"";""
"settings_menu_scaling_mode_msDownscaling";"Festgelegt (Einpassen in Bildschirm)";"Fixed (Fit into screen)";"Fixe (ajusté dans l'écran)";"Fixado (Ajustar no Ecrã)";"Положение ( по размеру экрана)";"Fijo (Ajuste en pantalla)";"Fisso (Riempie lo schermo)";"";"";"";"Stały (Dopasowany do ekranu)";"Kiinteä (Sovita näyttöön)";"Corrigido (ajuste na tela)";"Sabit (Ekrana Sığdır)";"";"Pevné (Vejde se na obrazovku)";"Σταθερή (εφαρμογή στην οθόνη)";"";"";"Fixat (Se potrivește cu ecranul)";"";"Фіксований (помістити в екран)";"";"固定比例 ( 适合屏幕大小)";"固定比例(顯示解析度下最大)";"";"고정 (화면에 맞추기)";"";""
"settings_menu_scaling_mode_msFullscreen";"Dynamisch (Vollbild)";"Dynamic (Fullscreen)";"Dynamique (Plein écran)";"Dinâmico (tela cheia)";"Функция ( на весь экран)";"Dinámico (Pantalla completa)";"Dinamico (Schermo Intero)";"";"";"";"Dynamiczny (Pełny Ekran)";"Dynaaminen (fullscreen)";"Dinâmico (tela cheia)";"Dinamik (Tam Ekran)";"";"Dynamické (Celá obrazovka)";"Δυναμική (πλήρης οθόνη)";"Dinamikus (Teljes Képernyő)";"";"Dinamic (Ecran Complet)";"";"Динамічний (повноекранний)";"";"动态(全屏)";"動態比例(全螢幕)";"";"자동 (전체 화면)";"";""
"settings_menu_scaling_mode_msDisabled";"Festgelegt";"Fixed";"Fixe";"Fixado";"Фиксировать";"Fijo";"Fisso";"";"";"";"Stały";"Kiinteä";"Consertado";"Sabit";"";"Pevné";"Σταθερή";"Rögzített";"";"Fix";"";"Фіксований";"";"固定比例";"固定比例";"";"고정";"";""
"settings_menu_resolution";"Auflösung";"Dimensions";"Dimensions";"Dimensões";"Размеры";"Dimensiones";"Risoluzione";"";"";"";"Rozdzielczość";"Mitat";"Dimensões";"Boyut";"Размери";"Rozlišení";"Διαστάσεις";"Dimenziók";"";"Dimensiuni";"";"Розміри";"";"维度";"尺寸";"";"해상도";"";""
"settings_menu_resolution_mr1024x576";"1024 x 576";"1024 x 576";"1024 x 576";"1024 x 576";"1024 x 576";"1024 x 576";"1024 x 576";"1024 x 576";"";"";"1024 x 576";"1024 x 576";"1024 x 576";"1024 x 576";"1024 x 576";"1024 × 576";"1024 x 576";"1024 x 576";"";"1024 x 576";"";"1024 х 576";"";"1024 x 576";"1024 x 576";"";"1024 x 576";"";""
"settings_menu_resolution_mr1280x720";"1280 x 720";"1280 x 720";"1280 x 720";"1280 x 720";"1280 x 720";"1280 x 720";"1280 x 720";"";"";"";"1280 x 720";"1280 x 720";"1280 x 720";"1280 x 720";"1280 x 720";"1280 × 720";"1280 x 720";"1280 x 720";"";"1280 x 720";"";"1280 х 720";"";"1280 x 720";"1280 x 720";"";"1280 x 720";"";""
"settings_menu_resolution_mr1600x900";"1600 x 900";"1600 x 900";"1600 x 900";"1600 x 900";"1600 x 900";"1600 x 900";"1600 x 900";"1600 x 900";"";"";"1600 x 900";"1600 x 900";"1600 x 900";"1600 x 900";"1600 x 900";"1600 × 900";"1600 x 900";"1600 x 900";"";"1600 x 900";"";"1600 х 900";"";"1600 x 900";"1600 x 900";"";"1600 x 900";"";""
"settings_menu_resolution_mr1920x1080";"1920 x 1080";"1920 x 1080";"1920 x 1080";"1920 x 1080";"1920 x 1080";"1920 x 1080";"1920 x 1080";"1920 x 1080";"";"";"1920 x 1080";"1920 x 1080";"1920 x 1080";"1920 x 1080";"1920 x 1080";"1920 × 1080";"1920 x 1080";"1920 x 1080";"";"1920 x 1080";"";"1920 х 1080";"";"1920 x 1080";"1920 x 1080";"";"1920 x 1080";"";""
"settings_menu_resolution_mrCustom";"Benutzerdefiniert";"Custom";"Personnalisé";"Personalizado";"Пользовательский";"Personalizado";"Personalizzata";"Tilpasset";"";"";"Własne";"Mukautettu";"Customizado";"Özel";"По избор";"Vlastní";"Προσαρμοσμένες";"Egyéni";"";"Personalizat";"Personalizado";"Користувальницькі";"";"自定义";"自訂";"";"사용자 지정";"";""
"settings_menu_fullscreen_frame";"Vollbildrahmen";"Fullscreen frame";"Cadre plein écran";"";"Окно на весь экран";"Ventana pantalla completa";"Schermo Intero";"";"";"";"Tryb pelnego ekranu";"Koko näytön kehys";"Quadro de tela cheia";"Tam ekran çerçevesi";"Изглед на цял екран";"Rámeček celé obrazovky";"Πλήρης οθόνη";"";"";"Modul fullscreen";"";"Повноекранна рамка";"";"全屏帧";"全螢幕畫面";"";"다른 화면 가리기";"";""
"settings_menu_resolution_mr2560x1440";"2560 x 1440";"2560 x 1440";"2560 x 1440";"2560 x 1440";"2560 x 1440";"2560 x 1440";"2560 x 1440";"2560 x 1440";"";"";"2560 x 1440";"";"2560 x 1440";"2560 x 1440";"2560 x 1440";"2560 × 1440";"2560 x 1440";"2560 x 1440";"";"2560 x 1440";"";"2560 х 1440";"";"2560 x 1440";"2560 x 1440";"";"2560 x 1440";"";""
"settings_gameplay_coGameplayShowNumericChargeCooldown";"Numerische Karten-Abklingzeiten";"Show Numeric Card Cooldowns";"Montrer le temps de recharge des cartes avec des chiffres";"";"Показать нумерацию карт в колоде по перезарядке";"Mostrar enfriamientos de tarjetas numéricas";"Mostra Tempi di Ricarica Numerici";"";"";"";"Pokaż numeryczne czasy odnowienia kart";"";"Mostrar Tempo de Recarga em Números";"Bekleme Süresini Göster";"";"Zobraz Číselný Odpočet Karet";"Εμφάνιζε την αριθμητική αναμονή φόρτισης κάρτας";"";"";"Afișare Recuperări de Carduri Numerice";"";"Показати нумерацію карт в колоді з перезарядки";"";"以数字显示卡片冷却时间";"顯示數字卡的冷卻";"";"카드의 재사용 대기 시간을 숫자로 표시";"";""
"settings_coGameplayShowNumericChargeCooldown_hint";"Zeigt auf jeder Karte im Deck die Sekunden an bis die Ladung bereit ist.";"Shows the seconds until a charge becomes ready on each card in your deck.";"Montrer les secondes restantes avant qu'une charge soit prêtes sur chacune des cartes dans votre deck.";"";"Показывает секунды, пока заряд не станет готовым для каждой карты в вашей колоде.";"Muestra los segundos hasta que una carga esté lista en cada carta de tu mazo.";"Mostra i secondi rimanenti prima che una carica sia pronta su ogni carta del tuo mazzo.";"";"";"";"Pokazuje sekundy, aż ładunek będzie gotowy na każdej karcie w twojej talii.";"";"Mostra os segundos até que uma carga fique pronta em cada carta do seu deck.";"Destendeki kartların kalan bekleme süresini saniye olarak gösterir.";"";"Zobrazuje počet vteřin než bude další k dispozici další použití u všech karet v balíčku.";"Εμφανίζει τα δευτερόλεπτα μέχρι να ετοιμαστεί η φόρτιση κάθε κάρτας της τράπουλάς σου.";"";"";"Afișează secundele până când o încărcare devine gata pe fiecare carte din puntea dvs.";"";"Показує секунди, поки заряд не стане готовим для кожної карти у вашій колоді.";"";"显示在您的卡片组中每个卡片上的充电就绪之前的秒数。";"顯示您牌組中每張卡牌還需要幾秒才能完成集氣。";"";"덱에서 카드의 충전 준비 시간을 표시합니다.";"";""
"settings_coGameplayShowDeckHotkeys";"Zeige Schnelltasten auf Karten";"Show Card Hotkeys";"Montrer les raccourcis pour les cartes";"";"Показывать горячие клавиши карт";"Mostrar teclas de acceso rápido de la tarjeta";"Mostra i Tasti di scelta rapida per le Carte";"";"";"";"Pokaż skróty klawiszowe kart";"";"Mostrar Atalhos das Cartas";"Kart Kısayollarını Göster";"";"Zobraz Klávesové Zkratky Karet";"Εμφάνιζε τις συντομεύσεις καρτών";"Kártya gyorsbillentyűk mutatása";"";"Afișează Tastele Rapide pentru Card";"";"Показувати гарячі клавіші карт";"";"显示卡片热键";"顯示卡片熱鍵";"";"카드 단축키 보기";"";""
"settings_coGameplayShowDeckHotkeys_hint";"Zeigt die Schnelltasten für die Karten in deinem Deck an.";"Shows the hotkeys used for the cards in your deck.";"Montrer les raccourcis utilisés pour les cartes dans votre deck.";"";"Показывает горячие клавиши, используемые для карт в вашей колоде.";"Muestra las teclas de acceso rápido utilizadas para las cartas en su mazo.";"Mostra i tasti di scelta rapida usati per le carte nel tuo mazzo.";"";"";"";"Pokazuje skróty klawiszowe używane dla kart w twojej talii.";"";"Torna visível os atalhos usados nas cartas do seu deck.";"Destendeki kartların kullanım kısayollarını gösterir.";"";"Zobrazuje zkratky pro jednotlivé karty v balíčku.";"Εμφανίζει τα κουμπιά-συντομεύσεις για τις κάρτες της τράπουλάς σου.";"";"";"Afișează tastele rapide utilizate pentru cardurile din puntea dvs.";"";"Показує гарячі клавіші, що використовуються для карт у вашій колоді.";"";"显示用于卡片组中卡片的热键。";"顯示您牌組中卡片所對應的熱鍵";"";"덱에 있는 카드의 단축키가 표시됩니다.";"";""
"settings_keybinding_kbPingGeneric_caption";"Normaler Ping";"Normal Ping";"Ping normal";"";"Стандартный сигнал";" Ping Normal";"Ping Normale";"";"";"";"Normalny Sygnał";"";"Ping Comum";"İşaret";"";"Normální Značka";"Κανονικό Σφύριγμα";"Normál Ping";"";"Ping Normal";"";"Стандартний сигнал";"";"正常 Ping";"一般乒";"";"일반 신호";"";""
